RequestId SentTime ProducerRecievedTime ProducerUpdateTime EnteredKafkaTime ExitedKafkaTime ConsumerUpdateTime
237 1716571648124 1716571648131 1716571648146 1716571648175 1716571648180 1716571648196
238 1716571648550 1716571648556 1716571648572 1716571648602 1716571648605 1716571648621
239 1716571648975 1716571648981 1716571648993 1716571649022 1716571649024 1716571649046
240 1716571649398 1716571649404 1716571649414 1716571649441 1716571649449 1716571649461
241 1716571649818 1716571649824 1716571649840 1716571649866 1716571649870 1716571649884
242 1716571650244 1716571650251 1716571650266 1716571650290 1716571650293 1716571650306
243 1716571650670 1716571650677 1716571650692 1716571650715 1716571650717 1716571650732
244 1716571651097 1716571651103 1716571651118 1716571651151 1716571651155 1716571651165
245 1716571651522 1716571651529 1716571651544 1716571651573 1716571651575 1716571651593
246 1716571651948 1716571651954 1716571651970 1716571651997 1716571651999 1716571652014
247 1716571652374 1716571652380 1716571652396 1716571652420 1716571652421 1716571652431
248 1716571652800 1716571652807 1716571652823 1716571652846 1716571652855 1716571652865
249 1716571653228 1716571653234 1716571653242 1716571653266 1716571653273 1716571653280
250 1716571653646 1716571653653 1716571653668 1716571653699 1716571653711 1716571653724
251 1716571654072 1716571654078 1716571654094 1716571654115 1716571654129 1716571654149
252 1716571654498 1716571654504 1716571654520 1716571654550 1716571654551 1716571654558
253 1716571654925 1716571654931 1716571654946 1716571654978 1716571654985 1716571654992
254 1716571655351 1716571655358 1716571655373 1716571655394 1716571655401 1716571655410
255 1716571655778 1716571655784 1716571655800 1716571655823 1716571655824 1716571655838
256 1716571656205 1716571656212 1716571656228 1716571656253 1716571656260 1716571656265
257 1716571656633 1716571656640 1716571656655 1716571656679 1716571656681 1716571656699
258 1716571657059 1716571657072 1716571657079 1716571657094 1716571657102 1716571657106
259 1716571657482 1716571657488 1716571657504 1716571657537 1716571657540 1716571657555
260 1716571657907 1716571657914 1716571657930 1716571657951 1716571657952 1716571657960
261 1716571658334 1716571658341 1716571658357 1716571658378 1716571658380 1716571658394
262 1716571658761 1716571658767 1716571658783 1716571658804 1716571658806 1716571658823
263 1716571659188 1716571659194 1716571659202 1716571659219 1716571659223 1716571659230
264 1716571659606 1716571659612 1716571659627 1716571659651 1716571659659 1716571659672
265 1716571660031 1716571660037 1716571660042 1716571660057 1716571660058 1716571660073
266 1716571660445 1716571660451 1716571660467 1716571660490 1716571660499 1716571660506
267 1716571660871 1716571660877 1716571660892 1716571660920 1716571660923 1716571660940
268 1716571661296 1716571661302 1716571661318 1716571661346 1716571661354 1716571661361
269 1716571661721 1716571661728 1716571661743 1716571661772 1716571661774 1716571661791
270 1716571662147 1716571662153 1716571662168 1716571662192 1716571662194 1716571662212
271 1716571662572 1716571662578 1716571662594 1716571662624 1716571662634 1716571662649
272 1716571662997 1716571663003 1716571663019 1716571663038 1716571663041 1716571663059
273 1716571663424 1716571663426 1716571663439 1716571663457 1716571663468 1716571663477
274 1716571663842 1716571663848 1716571663856 1716571663878 1716571663889 1716571663898
275 1716571664259 1716571664265 1716571664281 1716571664307 1716571664310 1716571664327
276 1716571664684 1716571664691 1716571664706 1716571664733 1716571664736 1716571664751
277 1716571665111 1716571665117 1716571665133 1716571665153 1716571665157 1716571665174
278 1716571665537 1716571665543 1716571665559 1716571665587 1716571665598 1716571665613
279 1716571665963 1716571665972 1716571665987 1716571666008 1716571666018 1716571666038
280 1716571666391 1716571666397 1716571666413 1716571666435 1716571666437 1716571666450
281 1716571666817 1716571666823 1716571666839 1716571666865 1716571666867 1716571666883
282 1716571667243 1716571667249 1716571667265 1716571667286 1716571667289 1716571667304
283 1716571667669 1716571667675 1716571667691 1716571667718 1716571667731 1716571667736
284 1716571668095 1716571668102 1716571668117 1716571668145 1716571668148 1716571668161
285 1716571668521 1716571668528 1716571668543 1716571668565 1716571668566 1716571668576
286 1716571668946 1716571668953 1716571668968 1716571668998 1716571669003 1716571669016
287 1716571669372 1716571669377 1716571669392 1716571669420 1716571669422 1716571669441
288 1716571669795 1716571669801 1716571669816 1716571669841 1716571669844 1716571669854
289 1716571670221 1716571670227 1716571670242 1716571670264 1716571670265 1716571670275
290 1716571670647 1716571670653 1716571670669 1716571670692 1716571670705 1716571670712
291 1716571671073 1716571671079 1716571671097 1716571671121 1716571671123 1716571671142
292 1716571671500 1716571671507 1716571671522 1716571671550 1716571671553 1716571671570
293 1716571671926 1716571671928 1716571671939 1716571671965 1716571671971 1716571671985
294 1716571672343 1716571672349 1716571672364 1716571672393 1716571672395 1716571672405
295 1716571672768 1716571672774 1716571672789 1716571672814 1716571672816 1716571672832
296 1716571673193 1716571673201 1716571673217 1716571673239 1716571673241 1716571673257
297 1716571673621 1716571673627 1716571673642 1716571673662 1716571673664 1716571673680
298 1716571674047 1716571674053 1716571674068 1716571674093 1716571674102 1716571674112
299 1716571674471 1716571674478 1716571674486 1716571674515 1716571674523 1716571674534
300 1716571674889 1716571674895 1716571674911 1716571674934 1716571674945 1716571674962
301 1716571675315 1716571675331 1716571675345 1716571675368 1716571675375 1716571675382
302 1716571675747 1716571675754 1716571675769 1716571675796 1716571675799 1716571675816
303 1716571676173 1716571676177 1716571676190 1716571676196 1716571676197 1716571676202
304 1716571676592 1716571676600 1716571676615 1716571676648 1716571676654 1716571676661
305 1716571677019 1716571677026 1716571677041 1716571677072 1716571677074 1716571677086
306 1716571677445 1716571677451 1716571677466 1716571677488 1716571677490 1716571677501
307 1716571677870 1716571677877 1716571677893 1716571677915 1716571677917 1716571677931
308 1716571678297 1716571678304 1716571678320 1716571678347 1716571678354 1716571678365
309 1716571678724 1716571678731 1716571678747 1716571678772 1716571678774 1716571678787
310 1716571679150 1716571679156 1716571679172 1716571679205 1716571679212 1716571679218
311 1716571679576 1716571679583 1716571679598 1716571679621 1716571679628 1716571679637
312 1716571680002 1716571680008 1716571680016 1716571680038 1716571680043 1716571680058
313 1716571680419 1716571680425 1716571680440 1716571680461 1716571680463 1716571680480
314 1716571680844 1716571680851 1716571680866 1716571680894 1716571680896 1716571680910
315 1716571681271 1716571681277 1716571681292 1716571681316 1716571681319 1716571681334
316 1716571681696 1716571681702 1716571681718 1716571681752 1716571681760 1716571681773
317 1716571682122 1716571682128 1716571682147 1716571682174 1716571682177 1716571682192
318 1716571682551 1716571682557 1716571682573 1716571682601 1716571682603 1716571682619
319 1716571682976 1716571682983 1716571682999 1716571683019 1716571683024 1716571683037
320 1716571683403 1716571683409 1716571683424 1716571683449 1716571683459 1716571683470
321 1716571683828 1716571683835 1716571683850 1716571683871 1716571683876 1716571683891
322 1716571684254 1716571684261 1716571684276 1716571684308 1716571684318 1716571684330
323 1716571684680 1716571684686 1716571684701 1716571684721 1716571684727 1716571684741
324 1716571685105 1716571685111 1716571685127 1716571685153 1716571685155 1716571685168
325 1716571685530 1716571685537 1716571685552 1716571685578 1716571685580 1716571685598
326 1716571685957 1716571685963 1716571685978 1716571686004 1716571686006 1716571686025
327 1716571686382 1716571686389 1716571686404 1716571686430 1716571686432 1716571686442
328 1716571686808 1716571686814 1716571686830 1716571686858 1716571686860 1716571686882
329 1716571687234 1716571687241 1716571687258 1716571687280 1716571687284 1716571687297
330 1716571687661 1716571687668 1716571687676 1716571687705 1716571687706 1716571687725
331 1716571688079 1716571688086 1716571688101 1716571688129 1716571688131 1716571688142
332 1716571688505 1716571688512 1716571688527 1716571688551 1716571688553 1716571688569
333 1716571688931 1716571688939 1716571688954 1716571688974 1716571688975 1716571688980
334 1716571689358 1716571689364 1716571689379 1716571689407 1716571689411 1716571689423
335 1716571689783 1716571689790 1716571689805 1716571689830 1716571689833 1716571689846
336 1716571690209 1716571690215 1716571690230 1716571690250 1716571690258 1716571690269
337 1716571690633 1716571690640 1716571690655 1716571690680 1716571690683 1716571690698
338 1716571691059 1716571691065 1716571691080 1716571691109 1716571691120 1716571691126
339 1716571691484 1716571691490 1716571691506 1716571691526 1716571691536 1716571691551
340 1716571691911 1716571691917 1716571691932 1716571691967 1716571691979 1716571691990
341 1716571692335 1716571692342 1716571692357 1716571692384 1716571692396 1716571692401
342 1716571692761 1716571692767 1716571692782 1716571692809 1716571692814 1716571692829
343 1716571693186 1716571693194 1716571693210 1716571693231 1716571693239 1716571693247
344 1716571693615 1716571693621 1716571693637 1716571693662 1716571693665 1716571693683
345 1716571694041 1716571694047 1716571694062 1716571694088 1716571694094 1716571694108
346 1716571694466 1716571694472 1716571694488 1716571694514 1716571694516 1716571694524
347 1716571694892 1716571694898 1716571694914 1716571694942 1716571694944 1716571694964
348 1716571695318 1716571695324 1716571695339 1716571695359 1716571695361 1716571695375
349 1716571695743 1716571695749 1716571695757 1716571695782 1716571695784 1716571695802
350 1716571696161 1716571696168 1716571696183 1716571696205 1716571696207 1716571696222
351 1716571696587 1716571696594 1716571696609 1716571696632 1716571696633 1716571696639
352 1716571697013 1716571697020 1716571697034 1716571697064 1716571697071 1716571697081
353 1716571697439 1716571697445 1716571697460 1716571697486 1716571697489 1716571697503
354 1716571697864 1716571697870 1716571697886 1716571697907 1716571697909 1716571697924
355 1716571698290 1716571698292 1716571698302 1716571698307 1716571698307 1716571698314
356 1716571698703 1716571698710 1716571698724 1716571698751 1716571698753 1716571698761
357 1716571699128 1716571699134 1716571699150 1716571699176 1716571699178 1716571699184
358 1716571699554 1716571699560 1716571699575 1716571699605 1716571699606 1716571699616
359 1716571699980 1716571699986 1716571699993 1716571700020 1716571700023 1716571700038
360 1716571700397 1716571700404 1716571700419 1716571700441 1716571700443 1716571700461
361 1716571700823 1716571700829 1716571700845 1716571700864 1716571700865 1716571700872
362 1716571701249 1716571701256 1716571701271 1716571701292 1716571701303 1716571701309
363 1716571701675 1716571701681 1716571701696 1716571701714 1716571701718 1716571701735
364 1716571702101 1716571702107 1716571702125 1716571702153 1716571702158 1716571702169
365 1716571702529 1716571702536 1716571702544 1716571702565 1716571702578 1716571702598
366 1716571702948 1716571702955 1716571702970 1716571702995 1716571702998 1716571703011
367 1716571703374 1716571703381 1716571703397 1716571703417 1716571703418 1716571703437
368 1716571703801 1716571703803 1716571703814 1716571703823 1716571703824 1716571703835
369 1716571704215 1716571704222 1716571704237 1716571704261 1716571704264 1716571704279
370 1716571704641 1716571704647 1716571704662 1716571704694 1716571704705 1716571704720
371 1716571705066 1716571705073 1716571705080 1716571705100 1716571705103 1716571705118
372 1716571705484 1716571705490 1716571705505 1716571705532 1716571705542 1716571705551
373 1716571705909 1716571705917 1716571705933 1716571705952 1716571705962 1716571705971
374 1716571706337 1716571706344 1716571706359 1716571706385 1716571706388 1716571706406
375 1716571706762 1716571706768 1716571706783 1716571706810 1716571706813 1716571706821
376 1716571707187 1716571707194 1716571707209 1716571707233 1716571707236 1716571707250
377 1716571707613 1716571707619 1716571707635 1716571707663 1716571707676 1716571707685
378 1716571708039 1716571708046 1716571708061 1716571708086 1716571708093 1716571708106
379 1716571708465 1716571708470 1716571708482 1716571708494 1716571708500 1716571708509
380 1716571708884 1716571708890 1716571708905 1716571708929 1716571708931 1716571708946
381 1716571709310 1716571709316 1716571709331 1716571709360 1716571709372 1716571709380
382 1716571709735 1716571709741 1716571709756 1716571709790 1716571709793 1716571709804
383 1716571710159 1716571710164 1716571710178 1716571710213 1716571710234 1716571710252
384 1716571710580 1716571710582 1716571710593 1716571710618 1716571710624 1716571710638
385 1716571710996 1716571711003 1716571711018 1716571711038 1716571711042 1716571711058
386 1716571711422 1716571711429 1716571711443 1716571711469 1716571711481 1716571711486
387 1716571711848 1716571711854 1716571711869 1716571711887 1716571711898 1716571711906
388 1716571712273 1716571712280 1716571712295 1716571712320 1716571712321 1716571712334
389 1716571712699 1716571712705 1716571712720 1716571712748 1716571712759 1716571712770
390 1716571713124 1716571713131 1716571713146 1716571713166 1716571713168 1716571713174
391 1716571713550 1716571713557 1716571713571 1716571713596 1716571713604 1716571713614
392 1716571713975 1716571713982 1716571713997 1716571714018 1716571714023 1716571714039
393 1716571714401 1716571714407 1716571714422 1716571714443 1716571714445 1716571714463
394 1716571714826 1716571714833 1716571714851 1716571714871 1716571714872 1716571714885
395 1716571715255 1716571715261 1716571715270 1716571715287 1716571715291 1716571715307
396 1716571715674 1716571715680 1716571715695 1716571715716 1716571715729 1716571715746
397 1716571716099 1716571716105 1716571716120 1716571716138 1716571716148 1716571716159
398 1716571716523 1716571716530 1716571716545 1716571716567 1716571716569 1716571716586
399 1716571716949 1716571716956 1716571716971 1716571716998 1716571717010 1716571717022
400 1716571717375 1716571717381 1716571717397 1716571717424 1716571717426 1716571717439
401 1716571717801 1716571717807 1716571717823 1716571717851 1716571717854 1716571717868
402 1716571718228 1716571718234 1716571718249 1716571718269 1716571718276 1716571718286
403 1716571718653 1716571718659 1716571718674 1716571718701 1716571718703 1716571718714
404 1716571719078 1716571719084 1716571719099 1716571719122 1716571719124 1716571719140
405 1716571719503 1716571719509 1716571719524 1716571719543 1716571719545 1716571719561
406 1716571719928 1716571719934 1716571719949 1716571719973 1716571719982 1716571720000
407 1716571720353 1716571720362 1716571720377 1716571720396 1716571720402 1716571720416
408 1716571720781 1716571720787 1716571720801 1716571720825 1716571720827 1716571720833
409 1716571721207 1716571721213 1716571721229 1716571721248 1716571721250 1716571721259
410 1716571721633 1716571721640 1716571721655 1716571721676 1716571721678 1716571721685
411 1716571722059 1716571722065 1716571722081 1716571722101 1716571722103 1716571722114
412 1716571722485 1716571722492 1716571722506 1716571722538 1716571722544 1716571722555
413 1716571722910 1716571722917 1716571722932 1716571722956 1716571722963 1716571722974
414 1716571723335 1716571723342 1716571723356 1716571723382 1716571723384 1716571723402
415 1716571723760 1716571723766 1716571723781 1716571723801 1716571723803 1716571723822
416 1716571724185 1716571724191 1716571724207 1716571724235 1716571724242 1716571724262
417 1716571724611 1716571724617 1716571724632 1716571724657 1716571724666 1716571724673
418 1716571725036 1716571725042 1716571725049 1716571725076 1716571725080 1716571725091
419 1716571725453 1716571725459 1716571725474 1716571725496 1716571725498 1716571725515
420 1716571725878 1716571725884 1716571725900 1716571725929 1716571725938 1716571725952
421 1716571726304 1716571726310 1716571726326 1716571726346 1716571726357 1716571726365
422 1716571726729 1716571726736 1716571726750 1716571726770 1716571726776 1716571726790
423 1716571727154 1716571727160 1716571727168 1716571727194 1716571727195 1716571727210
424 1716571727571 1716571727577 1716571727593 1716571727622 1716571727633 1716571727650
425 1716571727996 1716571728002 1716571728017 1716571728044 1716571728053 1716571728061
426 1716571728421 1716571728427 1716571728441 1716571728469 1716571728471 1716571728489
427 1716571728845 1716571728851 1716571728866 1716571728893 1716571728895 1716571728912
428 1716571729269 1716571729276 1716571729291 1716571729315 1716571729317 1716571729335
429 1716571729695 1716571729701 1716571729708 1716571729729 1716571729737 1716571729746
430 1716571730111 1716571730117 1716571730133 1716571730164 1716571730173 1716571730181
431 1716571730537 1716571730543 1716571730558 1716571730583 1716571730593 1716571730608
432 1716571730962 1716571730968 1716571730975 1716571730995 1716571730998 1716571731015
433 1716571731379 1716571731385 1716571731400 1716571731425 1716571731438 1716571731447
434 1716571731804 1716571731810 1716571731824 1716571731845 1716571731847 1716571731865
435 1716571732229 1716571732235 1716571732250 1716571732276 1716571732288 1716571732295
436 1716571732654 1716571732660 1716571732667 1716571732687 1716571732690 1716571732708
437 1716571733071 1716571733077 1716571733092 1716571733121 1716571733131 1716571733136
438 1716571733496 1716571733502 1716571733518 1716571733538 1716571733545 1716571733556
439 1716571733922 1716571733928 1716571733943 1716571733969 1716571733970 1716571733987
440 1716571734347 1716571734353 1716571734368 1716571734389 1716571734391 1716571734409
441 1716571734772 1716571734778 1716571734793 1716571734821 1716571734833 1716571734849
442 1716571735197 1716571735203 1716571735218 1716571735238 1716571735240 1716571735248
443 1716571735622 1716571735628 1716571735643 1716571735662 1716571735664 1716571735672
444 1716571736048 1716571736054 1716571736069 1716571736091 1716571736103 1716571736112
445 1716571736473 1716571736479 1716571736494 1716571736515 1716571736517 1716571736535
446 1716571736898 1716571736904 1716571736918 1716571736945 1716571736957 1716571736969
447 1716571737322 1716571737329 1716571737343 1716571737369 1716571737374 1716571737386
448 1716571737747 1716571737754 1716571737769 1716571737795 1716571737797 1716571737810
449 1716571738172 1716571738178 1716571738194 1716571738217 1716571738218 1716571738227
450 1716571738598 1716571738605 1716571738620 1716571738642 1716571738654 1716571738663
451 1716571739025 1716571739031 1716571739046 1716571739068 1716571739073 1716571739086
452 1716571739449 1716571739459 1716571739475 1716571739497 1716571739499 1716571739516
453 1716571739879 1716571739885 1716571739900 1716571739921 1716571739923 1716571739938
454 1716571740304 1716571740311 1716571740318 1716571740346 1716571740348 1716571740360
455 1716571740722 1716571740728 1716571740742 1716571740767 1716571740769 1716571740777
456 1716571741146 1716571741152 1716571741160 1716571741183 1716571741190 1716571741204
457 1716571741563 1716571741570 1716571741585 1716571741615 1716571741617 1716571741633
458 1716571741988 1716571741994 1716571742010 1716571742035 1716571742037 1716571742056
459 1716571742414 1716571742420 1716571742436 1716571742463 1716571742465 1716571742482
460 1716571742840 1716571742846 1716571742861 1716571742883 1716571742889 1716571742901
461 1716571743265 1716571743271 1716571743286 1716571743314 1716571743315 1716571743321
462 1716571743690 1716571743696 1716571743711 1716571743730 1716571743731 1716571743744
463 1716571744115 1716571744121 1716571744136 1716571744158 1716571744168 1716571744174
464 1716571744541 1716571744548 1716571744563 1716571744585 1716571744588 1716571744605
