RequestId SentTime ProducerRecievedTime ProducerUpdateTime EnteredKafkaTime ExitedKafkaTime ConsumerUpdateTime
146 1715951022460 1715951022466 1715951022477 1715951022487 1715951022489 1715951022492
147 1715951022843 1715951022850 1715951022863 1715951022883 1715951022885 1715951022889
148 1715951023240 1715951023244 1715951023255 1715951023266 1715951023268 1715951023272
149 1715951023623 1715951023630 1715951023643 1715951023661 1715951023665 1715951023669
150 1715951024018 1715951024024 1715951024037 1715951024062 1715951024068 1715951024074
151 1715951024424 1715951024431 1715951024444 1715951024462 1715951024465 1715951024468
152 1715951024819 1715951024826 1715951024839 1715951024857 1715951024860 1715951024864
153 1715951025214 1715951025220 1715951025233 1715951025250 1715951025254 1715951025258
154 1715951025607 1715951025613 1715951025624 1715951025633 1715951025635 1715951025637
155 1715951025988 1715951025995 1715951026008 1715951026027 1715951026030 1715951026034
156 1715951026384 1715951026388 1715951026399 1715951026415 1715951026419 1715951026423
157 1715951026772 1715951026778 1715951026789 1715951026803 1715951026805 1715951026807
158 1715951027157 1715951027161 1715951027172 1715951027190 1715951027193 1715951027196
159 1715951027546 1715951027553 1715951027567 1715951027586 1715951027590 1715951027594
160 1715951027945 1715951027947 1715951027957 1715951027974 1715951027976 1715951027979
161 1715951028329 1715951028335 1715951028348 1715951028366 1715951028369 1715951028373
162 1715951028722 1715951028728 1715951028741 1715951028757 1715951028761 1715951028765
163 1715951029114 1715951029118 1715951029121 1715951029130 1715951029132 1715951029133
164 1715951029484 1715951029490 1715951029503 1715951029523 1715951029526 1715951029530
165 1715951029880 1715951029884 1715951029896 1715951029914 1715951029917 1715951029920
166 1715951030271 1715951030277 1715951030290 1715951030307 1715951030309 1715951030313
167 1715951030664 1715951030668 1715951030678 1715951030686 1715951030688 1715951030689
168 1715951031040 1715951031047 1715951031060 1715951031088 1715951031091 1715951031094
169 1715951031444 1715951031449 1715951031461 1715951031480 1715951031483 1715951031487
170 1715951031836 1715951031843 1715951031856 1715951031875 1715951031879 1715951031882
171 1715951032232 1715951032239 1715951032251 1715951032270 1715951032273 1715951032277
172 1715951032627 1715951032631 1715951032642 1715951032653 1715951032655 1715951032657
173 1715951033009 1715951033015 1715951033029 1715951033042 1715951033043 1715951033044
174 1715951033395 1715951033402 1715951033415 1715951033435 1715951033438 1715951033442
175 1715951033792 1715951033798 1715951033809 1715951033826 1715951033829 1715951033832
176 1715951034182 1715951034188 1715951034192 1715951034209 1715951034211 1715951034215
177 1715951034565 1715951034568 1715951034579 1715951034596 1715951034599 1715951034602
178 1715951034952 1715951034959 1715951034971 1715951034989 1715951034992 1715951034995
